"pincode","district","latitude","longitude","Demand"
743337,"24 PARAGANAS SOUTH","22.1630000","88.4230000",1
743337,"24 PARAGANAS SOUTH","22.2300000","88.5430000",1
743337,"24 PARAGANAS SOUTH","22.1490000","88.4100000",1
743337,"24 PARAGANAS SOUTH","22.1920000","88.4810000",1
743610,"24 PARAGANAS SOUTH","22.3340000","88.3797000",2
743610,"24 PARAGANAS SOUTH","22.3180000","88.3688000",2
743610,"24 PARAGANAS SOUTH","22.2810000","88.3990000",2
700141,"24 PARAGANAS SOUTH","22.4920000","88.2743000",23
700141,"24 PARAGANAS SOUTH","22.4890000","88.2660000",23
743354,"24 PARAGANAS SOUTH","22.077000000000002","88.447999999999993",1
743354,"24 PARAGANAS SOUTH","22.07","88.454899999999995",1
743354,"24 PARAGANAS SOUTH","22.108000000000001","88.405000000000001",1
743354,"24 PARAGANAS SOUTH","23.709","88.320999999999998",1
743354,"24 PARAGANAS SOUTH","22.82","88.596000000000004",1
700103,"24 PARAGANAS SOUTH","22.3900000","88.3380000",42
743383,"24 PARAGANAS SOUTH","21.8674510","88.4452340",0
743383,"24 PARAGANAS SOUTH","21.9270000","88.4740000",0
700150,"24 PARAGANAS SOUTH","22.5030000","88.4190000",24
743395,"24 PARAGANAS SOUTH","22.1510000","88.2710000",1
743376,"24 PARAGANAS SOUTH","22.2150000","88.4050000",1
743376,"24 PARAGANAS SOUTH","22.3360000","88.5730000",1
743332,"24 PARAGANAS SOUTH","22.1540000","88.2480000",1
743347,"24 PARAGANAS SOUTH","21.8150000","88.2970000",1
743347,"24 PARAGANAS SOUTH","21.8530000","88.2410000",1
743347,"24 PARAGANAS SOUTH","21.8860000","88.2970000",1
743347,"24 PARAGANAS SOUTH","21.9040000","88.2070000",1
743355,"24 PARAGANAS SOUTH","22.2940000","88.3780000",2
743355,"24 PARAGANAS SOUTH","22.2260000","88.3360000",2
743355,"24 PARAGANAS SOUTH","22.2816100","88.3633900",2
743355,"24 PARAGANAS SOUTH","22.2440000","88.3820000",2
743355,"24 PARAGANAS SOUTH","22.7100000","88.6270000",2
743355,"24 PARAGANAS SOUTH","22.2330000","88.4069000",2
743373,"24 PARAGANAS SOUTH","21.6840000","88.1190000",1
743373,"24 PARAGANAS SOUTH","21.7504120","88.1252860",1
743373,"24 PARAGANAS SOUTH","22.1330000","88.4220000",1
743373,"24 PARAGANAS SOUTH","21.6890000","88.0760000",1
743373,"24 PARAGANAS SOUTH","22.4270000","88.5300000",1
743373,"24 PARAGANAS SOUTH","21.6430000","88.0600000",1
743373,"24 PARAGANAS SOUTH","21.8431870","88.1169350",1
743373,"24 PARAGANAS SOUTH","21.8301000","88.1523000",1
743368,"24 PARAGANAS SOUTH","22.6946000","88.4780000",1
743375,"24 PARAGANAS SOUTH","22.2540000","88.2940000",7
743375,"24 PARAGANAS SOUTH","22.2780000","88.2840000",7
743375,"24 PARAGANAS SOUTH","22.2910000","88.2910000",7
743375,"24 PARAGANAS SOUTH","22.2266000","88.3020000",7
736122,"Alipurduar","26.5100000","89.4900000",1
736121,"Alipurduar","26.4200000","89.6300000",6
736135,"COOCHBEHAR","26.0300000","89.4700000",5
736135,"COOCHBEHAR","26.1700000","89.4400000",5
736135,"COOCHBEHAR","26.0200000","89.4700000",5
736135,"COOCHBEHAR","26.0900000","89.4600000",5
736135,"COOCHBEHAR","26.0100000","89.5200000",5
736135,"COOCHBEHAR","26.1600000","89.4600000",5
736172,"COOCHBEHAR","26.7500000","89.2200000",1
736172,"COOCHBEHAR","26.1800000","89.2700000",1
735214,"Alipurduar","26.6800000","89.3600000",4
736202,"Alipurduar","26.5600000","89.7800000",2
736202,"Alipurduar","26.5400000","89.7800000",2
736146,"COOCHBEHAR","26.3800000","89.1400000",1
736146,"COOCHBEHAR","27.7200000","88.3700000",1
736146,"COOCHBEHAR","26.2800000","89.1900000",1
736146,"COOCHBEHAR","26.4000000","89.2000000",1
736208,"Alipurduar","26.4800000","89.5700000",1
736208,"Alipurduar","26.560870999999999","89.613890999999995",1
736206,"Alipurduar","26.6200000","89.7000000",3
736159,"COOCHBEHAR","23.6800000","88.3000000",6
736159,"COOCHBEHAR","26.3900000","89.6500000",6
736159,"COOCHBEHAR","26.4100000","89.6700000",6
736159,"COOCHBEHAR","26.3300000","89.6000000",6
736159,"COOCHBEHAR","23.5400000","88.3400000",6
736159,"COOCHBEHAR","26.3000000","89.6800000",6
736159,"COOCHBEHAR","26.1700000","89.2800000",6
734102,"DARJEELING","26.9000000","88.1700000",4
734102,"DARJEELING","27.0360000","88.2626000",4
734102,"DARJEELING","27.0328000","88.2751000",4
734301,"KALIMPONG","26.9824000","88.4415500",20
734301,"KALIMPONG","27.0593000","88.4694000",20
734301,"KALIMPONG","27.0575000","88.4415000",20
734104,"DARJEELING","27.1364000","88.3931000",1
734104,"DARJEELING","27.0360000","88.1335000",1
734311,"KALIMPONG","27.1550700","88.6407100",3
734209,"DARJEELING","27.0360000","88.2626000",1
734209,"DARJEELING","26.989428","88.272881999999996",1
734221,"DARJEELING","27.0360000","88.2600000",2
734007,"JALPAIGURI","26.5434770","26.5434770",3
734426,"DARJEELING","27.036007000000001","88.262675000000002",2
734427,"DARJEELING","27.0360070","27.0360070",4
734427,"DARJEELING","27.0360070","88.2626750",4
734429,"DARJEELING","26.6870500","88.2399229",0
734013,"DARJEELING","27.0360070","88.2626750",5
734008,"DARJEELING","26.8713000","88.3616000",12
734005,"DARJEELING","28.6912000","77.2901000",17
735204,"Alipurduar","26.7000000","89.1100000",2
735204,"Alipurduar","26.6800000","89.0900000",2
735204,"Alipurduar","26.6700000","89.1200000",2
735210,"JALPAIGURI","26.5200000","89.0300000",1
735210,"COOCHBEHAR","26.5100000","89.0800000",1
735210,"COOCHBEHAR","26.5300000","89.0600000",1
735211,"Alipurduar","26.5600000","89.2000000",9
735211,"Alipurduar","26.5300000","89.1900000",9
735211,"Alipurduar","26.6000000","89.2300000",9
735102,"JALPAIGURI","26.4900000","88.5800000",1
735135,"JALPAIGURI","26.6400000","88.4700000",1
735135,"JALPAIGURI","26.5900000","88.4900000",1
735224,"JALPAIGURI","26.6000000","88.8300000",1
735224,"JALPAIGURI","26.5800000","88.8900000",1
735224,"JALPAIGURI","26.5500000","88.8900000",1
735224,"JALPAIGURI","26.5600000","88.8400000",1
735134,"JALPAIGURI","26.5700000","88.5400000",0
735134,"JALPAIGURI","26.4900000","88.5400000",0
734501,"JALPAIGURI","26.8700000","88.5700000",1
735202,"JALPAIGURI","26.8300000","89.0800000",3
735202,"JALPAIGURI","26.7700000","88.9600000",3
735206,"JALPAIGURI","26.8200000","88.8000000",1
735206,"KALIMPONG","27.0400000","88.8400000",1
735231,"DARJEELING","27.0300000","88.7000000",1
735213,"Alipurduar","26.6500000","89.2000000",1
735220,"Alipurduar","26.6400000","89.2500000",1
735220,"Alipurduar","26.7500000","89.2600000",1
735220,"Alipurduar","26.6300000","89.2700000",1
735220,"Alipurduar","26.700351","89.246694",1
735223,"JALPAIGURI","26.9300000","88.8100000",1
732208,"MALDAH","25.0111730","88.1411330",1
732123,"MALDAH","25.0111730","88.1411330",4
732123,"MALDAH","25.0111730","88.1411330",4
732123,"MALDAH","25.0111730","88.1411330",4
732123,"MALDAH","25.0111730","88.1411330",4
732123,"MALDAH","25.0111730","88.1411330",4
732124,"MALDAH","25.0111730","88.1411330",1
732124,"MALDAH","25.0111730","88.1411330",1
732102,"MALDAH","25.0111730","88.1411330",7
732102,"MALDAH","25.0111730","88.1411330",7
732201,"MALDAH","25.0111730","88.1411330",8
732201,"MALDAH","25.0111730","88.1411330",8
732201,"MALDAH","25.0111730","88.1411330",8
732201,"MALDAH","25.2886000","88.3836700",8
732203,"MALDAH","25.1626550","88.3396310",5
732203,"MALDAH","25.1626550","88.3396310",5
732207,"MALDAH","25.011172999999999","88.141132999999996",2
732207,"MALDAH","25.011172999999999","88.141132999999996",2
732207,"MALDAH","25.011172999999999","88.141132999999996",2
732207,"MALDAH","25.011172999999999","88.141132999999996",2
732103,"MALDAH","25.2886000","88.3836700",3
732103,"MALDAH","25.0620500","88.1497000",3
732141,"MALDAH","25.2886000","88.3836700",1
732138,"MALDAH","25.1865000","88.2970000",1
732138,"MALDAH","25.4322000","88.2741000",1
732138,"MALDAH","25.0111730","88.1411330",1
732138,"MALDAH","25.0111730","88.1411330",1
204214,"HATHRAS","27.6098327","78.3728456",1
204214,"HATHRAS","27.6074062","78.4126600",1
204216,"HATHRAS","25.7774485","81.9821162",1
204216,"HATHRAS","27.7063381","78.0823084",1
204216,"HATHRAS","26.9536475","81.4979162",1
204215,"HATHRAS","41.6625737","77.1230250",3
204215,"HATHRAS","27.7865959","78.3522213",3
204215,"HATHRAS","27.7743927","78.3720875",3
250611,"ALIGARH","30.941890600000001","76.378921899999995",2
202165,"ALIGARH","27.9703122","77.6357139",1
203001,"BULANDSHAHR","28.4155221","77.7620458",19
203001,"BULANDSHAHR","28.4069720","77.8498202",19
203131,"BULANDSHAHR","28.3071885","77.9310283",12
203001,"BULANDSHAHR","28.4279632","77.7866875",19
203001,"BULANDSHAHR","28.4183906","77.8225994",19
203001,"BULANDSHAHR","28.4457830","77.8645980",19
203408,"BULANDSHAHR","28.5375563","77.7894687",1
203408,"BULANDSHAHR","28.5129722","77.787752100000006",1
203408,"BULANDSHAHR","28.5342592","77.8199721",1
203408,"BULANDSHAHR","28.5602124","77.8683042",1
203394,"BULANDSHAHR","28.4371845","78.0338078",3
203394,"BULANDSHAHR","28.3371255","78.0737511",3
203394,"BULANDSHAHR","28.4378767","78.1393397",3
203411,"BULANDSHAHR","28.6357042","77.9192453",2
203150,"BULANDSHAHR","28.3882290","78.0664014",1
203205,"BULANDSHAHR","28.4393718","77.749059900000006",1
203205,"BULANDSHAHR","28.505142500000002","77.718420499999993",1
203205,"BULANDSHAHR","28.465291100000002","77.754763600000004",1
203205,"BULANDSHAHR","28.388777699999999","77.686967800000005",1
203412,"BULANDSHAHR","28.5778637","78.0152577",1
203131,"BULANDSHAHR","28.1141176","77.9342651",12
203131,"BULANDSHAHR","28.2149073","77.9312181",12
203201,"GAUTAM BUDDHA NAGAR","28.2944375","77.5730244",4
203392,"BULANDSHAHR","28.2401048","78.1165309",3
203392,"BULANDSHAHR","28.1673866","78.2077368",3
203392,"BULANDSHAHR","28.2636939","78.1721189",3
203392,"BULANDSHAHR","28.1762522","78.1421470",3
203392,"BULANDSHAHR","28.2006323","78.1592935",3
203393,"BULANDSHAHR","28.1591518","78.2974577",1
203202,"GAUTAM BUDDHA NAGAR","28.4191078","77.6598215",2
203202,"GAUTAM BUDDHA NAGAR","28.4010761","77.6571918",2
203202,"GAUTAM BUDDHA NAGAR","28.3450300","77.6985059",2
203155,"GAUTAM BUDDHA NAGAR","28.119833","77.6207256",1
207247,"ETAH","27.4600000","79.1400000",5
207247,"ETAH","27.5300000","79.1100000",5
207247,"ETAH","27.5200000","79.2200000",5
207242,"Kasganj","27.7300000","78.9400000",5
207242,"Kasganj","27.6700000","78.9000000",5
207242,"Kasganj","27.814399000000002","79.020999000000003",5
207123,"Kasganj","27.7900000","78.7400000",5
207123,"Kasganj","27.8100000","78.7200000",5
207123,"Kasganj","27.7700000","78.6500000",5
207243,"Kasganj","27.6600000","79.0300000",2
207243,"Kasganj","27.7300000","79.0500000",2
207243,"Kasganj","27.6700000","79.9500000",2
207245,"Kasganj","27.8400000","78.8900000",1
244001,"MORADABAD","28.8300000","78.7700000",70
207246,"Kasganj","27.6500000","78.9100000",1
206122,"AURAIYA","26.4454460","79.5544910",6
206122,"AURAIYA","26.4565583","79.4675760",6
206122,"AURAIYA","26.3898322","79.5148372",6
206122,"AURAIYA","26.4773722","79.4338188",6
206121,"ETAWAH","26.5048352","79.2587184",3
206121,"ETAWAH","26.5261862","79.2374324",3
206243,"AURAIYA","26.8162578","79.6083068",1
206243,"AURAIYA","26.8030435","79.5055246",1
206243,"AURAIYA","26.8481190","79.5987796",1
206243,"AURAIYA","26.7392101","79.5740175",1
206244,"AURAIYA","26.6196848","79.5883941",19
206244,"AURAIYA","26.5703351","79.5303726",19
206244,"AURAIYA","26.5542009","79.5583494",19
206244,"AURAIYA","26.5833077","79.5443630",19
206129,"AURAIYA","26.5422353","79.4084072",1
206253,"ETAWAH","26.9752447","79.0583896",0
206242,"ETAWAH","26.7528917","79.1933584",5
206242,"ETAWAH","26.7331160","79.2707777",5
206242,"ETAWAH","26.753638899999999","79.214998399999999",5
206127,"ETAWAH","26.6121648","79.1133213",1
206127,"ETAWAH","26.6536723","79.1311740",1
206128,"AURAIYA","26.6110904","79.2692756",1
206130,"ETAWAH","26.9385983","78.9646941",12
284003,"JHANSI","25.438890000000001","78.595359999999999",37
284121,"JHANSI","25.7376800","78.8354300",1
284121,"JHANSI","25.4775000","78.7165000",1
284301,"JHANSI","25.5835700","78.8439300",2
284301,"JHANSI","25.6341000","78.7631000",2
284204,"JHANSI","25.2509300","79.2028200",2
284204,"JHANSI","25.6033900","79.2620100",2
284204,"JHANSI","25.1545700","79.0475300",2
284204,"JHANSI","25.2332000","79.1237000",2
284204,"JHANSI","25.2386900","79.1333600",2
284204,"JHANSI","25.2232000","79.1363000",2
284204,"JHANSI","25.23217","79.207310000000007",2
284205,"JHANSI","25.2512000","79.0614000",1
284205,"JHANSI","25.2513300","79.0617500",1
284403,"LALITPUR","24.5161900","78.3131000",12
284403,"LALITPUR","24.4932","78.3558",12
284403,"LALITPUR","24.7417","78.4375",12
284403,"LALITPUR","24.525836000000002","78.233908",12
284405,"LALITPUR","24.639923","78.630052000000006",2
285123,"JALAUN","26.1437000","79.3327000",1
285001,"JALAUN","26.0042000","79.5069400",29
285001,"JALAUN","26.0036540","79.4515000",29
285001,"JALAUN","26.1225100","79.4958000",29
285001,"JALAUN","26.3154700","79.4867400",29
285123,"JALAUN","26.1716100","79.4605400",1
285123,"JALAUN","25.8371800","79.2620300",1
285123,"JALAUN","26.2013600","79.2718900",1
285123,"JALAUN","26.2530400","79.4162000",1
285123,"JALAUN","26.1132300","79.2056400",1
285123,"JALAUN","26.0019300","79.9248700",1
285123,"JALAUN","26.1132800","79.5210000",1
285123,"JALAUN","26.1514600","79.2874000",1
285123,"JALAUN","26.1808800","79.4872600",1
285204,"JALAUN","26.2028600","79.1181600",2
285204,"JALAUN","26.1311000","79.7403000",2
285205,"JALAUN","25.9365000","79.1467000",1
285205,"JALAUN","26.0402400","79.0320200",1
285205,"JALAUN","26.0632700","79.1238100",1
285205,"JALAUN","26.0760100","79.1957600",1
285130,"JALAUN","26.2417300","79.5212000",1
285130,"JALAUN","26.3632000","79.3564000",1
283203,"FIROZABAD","24.2225880","79.2255870",8
283203,"FIROZABAD","24.2358944","78.2148578",8
283203,"FIROZABAD","24.6666360","78.6666985",8
205121,"MAINPURI","24.2134570","78.3658920",2
283103,"FIROZABAD","24.5624800","78.6524800",1
283103,"FIROZABAD","24.6587456","78.9658840",1
283103,"FIROZABAD","24.6589200","78.9435800",1
283207,"FIROZABAD","24.4578360","78.1632580",1
283207,"FIROZABAD","24.7845180","78.3254789",1
283141,"FIROZABAD","24.0147890","78.0147890",2
283141,"FIROZABAD","28.2314852","78.3145480",2
283141,"FIROZABAD","28.2364454","78.1245787",2
283141,"FIROZABAD","24.0147850","78.0147850",2
283141,"FIROZABAD","24.7841300","78.3657800",2
283135,"FIROZABAD","24.2012470","78.0214570",3
283151,"FIROZABAD","24.2233650","78.3255560",1
283151,"FIROZABAD","24.1144880","78.2558770",1
283151,"FIROZABAD","24.5522655","78.2225870",1
283151,"FIROZABAD","24.2255800","78.3214578",1
283204,"FIROZABAD","24.8855960","78.8857960",10
283204,"FIROZABAD","24.7798968","78.7798560",10
283204,"FIROZABAD","27.6359840","78.9564110",10
205001,"MAINPURI","24.6569960","78.4564840",16
205001,"MAINPURI","24.0524052","79.0215845",16
205001,"MAINPURI","24.4845448","78.0251548",16
205001,"MAINPURI","24.5462156","78.5646456",16
205001,"MAINPURI","24.6569960","78.9691944",16
205001,"MAINPURI","27.4584123","78.1235467",16
205001,"MAINPURI","24.5465460","78.3265980",16
205301,"MAINPURI","24.6985500","78.2416400",1
205262,"MAINPURI","24.6597530","78.9853340",2
205262,"MAINPURI","24.5640090","78.3651343",2
205264,"MAINPURI","27.1225690","78.1258441",1
205264,"MAINPURI","24.8469846","78.9514950",1
205264,"MAINPURI","24.5415562","78.6915500",1
205264,"MAINPURI","24.9649898","78.9496640",1
205265,"MAINPURI","24.4564158","78.5246441",3
205265,"MAINPURI","27.1245320","78.4551225",3
281123,"MATHURA","27.3603040","77.5572000",1
241001,"MATHURA","27.4700000","77.6900000",23
281406,"MATHURA","27.4700000","77.6900000",5
281401,"MATHURA","27.4700000","77.6900000",2
281401,"MATHURA","27.4700000","77.6900000",2
281403,"MATHURA","27.4700000","77.6900000",5
281403,"MATHURA","27.4700000","77.6900000",5
281403,"MATHURA","27.4700000","77.6900000",5
262001,"PILIBHIT","28.5245","79.975849999999994",19
281004,"MATHURA","27.4700000","77.6900000",16
281004,"MATHURA","27.4700000","77.6900000",16
209863,"MATHURA","27.4700000","77.6900000",2
281204,"MATHURA","27.4700000","77.6900000",3
281006,"MATHURA","27.4700000","77.6900000",3
281306,"HATHRAS","27.6000000","78.0500000",2
281306,"HATHRAS","27.4700000","77.6900000",2
281206,"MATHURA","27.4700000","77.6900000",1
281206,"MATHURA","27.4700000","77.6900000",1
281123,"MATHURA","27.4700000","77.6900000",1
281121,"MATHURA","27.4700000","77.6900000",25
211008,"PRAYAGRAJ","25.394750999999999","81.860484",29
211007,"PRAYAGRAJ","25.4531820","81.8274740",4
211012,"PRAYAGRAJ","25.4358010","81.8463110",14
211012,"PRAYAGRAJ","25.4480150","71.7388370",14
212104,"PRAYAGRAJ","25.4531820","81.8274740",1
212104,"PRAYAGRAJ","27.4800000","83.0100000",1
212104,"PRAYAGRAJ","25.4531820","81.8274740",1
212104,"PRAYAGRAJ","25.4531820","81.8274740",1
212104,"PRAYAGRAJ","25.4531820","81.8274740",1
212104,"PRAYAGRAJ","26.9747240","82.4718910",1
212107,"PRAYAGRAJ","25.3027000","81.8170000",3
212107,"PRAYAGRAJ","25.3027000","81.8117000",3
212301,"PRAYAGRAJ","25.4320480","81.8368520",1
212301,"PRAYAGRAJ","25.4320480","81.8368520",1
212301,"PRAYAGRAJ","25.3027000","81.8117000",1
212301,"PRAYAGRAJ","25.4320480","81.8368520",1
212301,"PRAYAGRAJ","25.4320480","81.8368520",1
212301,"PRAYAGRAJ","25.2757800","81.9493900",1
212301,"PRAYAGRAJ","25.4320480","81.8368520",1
212306,"PRAYAGRAJ","25.2686410","82.0347820",1
212306,"PRAYAGRAJ","25.2686410","82.0347820",1
212306,"PRAYAGRAJ","25.4531820","81.8274740",1
212306,"PRAYAGRAJ","25.4531820","81.8274740",1
212207,"KAUSHAMBI","25.3027000","81.8117000",1
212207,"KAUSHAMBI","25.3027000","81.8117000",1
211008,"PRAYAGRAJ","25.3947510","81.8604840",29
229412,"PRAYAGRAJ","25.4531820","81.8274740",0
221505,"PRAYAGRAJ","25.4531820","81.8274740",2
211019,"PRAYAGRAJ","25.4289000","81.9116810",28
211019,"PRAYAGRAJ","25.4289000","81.9116810",28
211013,"PRAYAGRAJ","25.5376870","81.8716060",10
211013,"PRAYAGRAJ","25.5376870","81.8716060",10
211013,"PRAYAGRAJ","25.5376870","81.8716060",10
212402,"PRAYAGRAJ","25.5510400","82.0883740",2
212402,"PRAYAGRAJ","25.5510400","82.0883740",2
212402,"PRAYAGRAJ","25.5510400","82.0883740",2
212402,"PRAYAGRAJ","25.5903480","82.0270910",2
221507,"PRAYAGRAJ","25.4531820","81.8274740",1
221507,"PRAYAGRAJ","25.495509999999999","81.933020999999997",1
212402,"PRAYAGRAJ","25.576035999999998","82.072097999999997",2
221508,"PRAYAGRAJ","25.5560440","84.6603310",1
221508,"PRAYAGRAJ","25.4955100","81.9330210",1
221508,"PRAYAGRAJ","25.4955100","81.9330210",1
221508,"PRAYAGRAJ","25.4955100","81.9330210",1
212109,"PRAYAGRAJ","25.453182000000002","81.827473999999995",1
212109,"PRAYAGRAJ","25.453182000000002","81.827473999999995",1
232333,"GHAZIPUR","25.431736999999998","83.771139000000005",1
222125,"JAUNPUR","25.6600000","81.9900000",1
222125,"JAUNPUR","26.5800000","82.4500000",1
222125,"JAUNPUR","25.3900000","80.2900000",1
222125,"JAUNPUR","26.8800000","82.4800000",1
222125,"JAUNPUR","26.8800000","82.5800000",1
222144,"JAUNPUR","26.1254000","81.6357000",1
222136,"JAUNPUR","26.3100000","79.6300000",1
222136,"JAUNPUR","26.6600000","82.2500000",1
222136,"JAUNPUR","25.8500000","80.2100000",1
222136,"JAUNPUR","25.4800000","81.6700000",1
222002,"JAUNPUR","26.5800000","82.5800000",6
222002,"JAUNPUR","25.7381000","82.6633000",6
222002,"JAUNPUR","26.1547000","82.9645000",6
222138,"JAUNPUR","25.6200000","80.7400000",2
222146,"JAUNPUR","25.8800000","81.7300000",1
222143,"JAUNPUR","24.6300000","82.3400000",1
222143,"JAUNPUR","24.6600000","81.3600000",1
222143,"JAUNPUR","25.6600000","82.6900000",1
222143,"JAUNPUR","26.8800000","82.4500000",1
222143,"JAUNPUR","26.2500000","82.1100000",1
222143,"JAUNPUR","26.8800000","82.7800000",1
222202,"JAUNPUR","25.1000000","82.3000000",1
222202,"JAUNPUR","25.3600000","82.3300000",1
222202,"JAUNPUR","25.4586000","82.9572000",1
222202,"JAUNPUR","25.4615000","82.6146500",1
222202,"JAUNPUR","25.6485000","83.6485000",1
222141,"JAUNPUR","26.359999999999999","82.109999999999999",1
223101,"JAUNPUR","25.4800000","82.6700000",2
222131,"JAUNPUR","26.579999999999998","82.579999999999998",1
222131,"JAUNPUR","25.609999999999999","81.480000000000004",1
222131,"JAUNPUR","25.961500000000001","82.612520000000004",1
231225,"SONBHADRA","24.207523999999999","82.900621000000001",13
231223,"SONBHADRA","24.5723140","82.9473010",5
231223,"SONBHADRA","23.919844999999999","82.987857000000005",5
231223,"SONBHADRA","23.950831000000001","82.889684000000003",5
231223,"SONBHADRA","24.021390660000002","82.750735359999993",5
231312,"MIRZAPUR","25.1656850","82.5536880",2
231312,"MIRZAPUR","25.1986520","82.5267010",2
231205,"SONBHADRA","24.5203400","83.0141130",2
231205,"SONBHADRA","24.5597080","83.0415080",2
231304,"MIRZAPUR","25.0940010","82.8653900",3
231304,"MIRZAPUR","25.1030110","82.8418080",3
231304,"MIRZAPUR","25.7641910","83.3535590",3
231304,"MIRZAPUR","25.2613570","82.9635980",3
231304,"MIRZAPUR","25.1019440","82.8575150",3
231304,"MIRZAPUR","25.1030110","82.8418080",3
231304,"MIRZAPUR","25.1207500","82.9066960",3
231304,"MIRZAPUR","25.051047000000001","82.897274999999993",3
231304,"MIRZAPUR","25.022300000000001","82.745693000000003",3
231304,"MIRZAPUR","24.527329000000002","82.967847000000006",3
231207,"SONBHADRA","24.4469880","83.1287110",1
231207,"SONBHADRA","24.427596000000001","83.126289",1
231208,"SONBHADRA","24.2259570","83.2429010",1
231208,"SONBHADRA","24.1867050","83.2381150",1
231208,"SONBHADRA","24.2085550","83.2180720",1
231208,"SONBHADRA","24.12377","83.059906999999995",1
231208,"SONBHADRA","24.001650000000001","83.25797",1
231208,"SONBHADRA","24.251013","83.280906000000002",1
231208,"SONBHADRA","24.212385000000001","83.315860999999998",1
231208,"SONBHADRA","23.964459999999999","83.202780000000004",1
231210,"SONBHADRA","24.7081010","82.7417810",2
231210,"SONBHADRA","24.7511450","82.7805530",2
231210,"MIRZAPUR","24.9064240","82.8802130",2
231210,"SONBHADRA","24.7053260","82.7669220",2
231210,"SONBHADRA","24.6509010","83.0334520",2
231210,"MIRZAPUR","24.686160999999998","82.821207999999999",2
231210,"MIRZAPUR","24.718139999999998","82.746671000000006",2
231210,"MIRZAPUR","24.760024000000001","82.824408000000005",2
231210,"MIRZAPUR","24.826744000000001","82.741072000000003",2
231313,"MIRZAPUR","25.0566560","83.0639320",1
231501,"MIRZAPUR","25.2193450","82.7050370",1
231501,"MIRZAPUR","25.1234040","82.5736250",1
231501,"MIRZAPUR","25.2308660","82.6996400",1
231501,"MIRZAPUR","24.710965000000002","83.192053000000001",1
231309,"MIRZAPUR","24.9140480","82.4942260",1
231309,"MIRZAPUR","23.1625960","78.2760890",1
231305,"MIRZAPUR","25.7573260","83.9536230",2
231305,"MIRZAPUR","26.2782670","83.9431310",2
231305,"MIRZAPUR","25.1666850","83.0561700",2
231217,"SONBHADRA","24.277650000000001","83.052899999999994",9
231217,"SONBHADRA","34.319094","83.119985",9
231216,"SONBHADRA","24.6814360","83.0772030",14
231216,"SONBHADRA","24.7686770","82.9945040",14
231216,"SONBHADRA","24.7084250","83.0321100",14
231216,"SONBHADRA","24.7545140","82.9549120",14
231216,"SONBHADRA","24.9268710","83.0485350",14
231216,"SONBHADRA","24.739746","83.086825000000005",14
231216,"SONBHADRA","24.64903","83.157882000000001",14
231222,"SONBHADRA","24.1416","82.686040000000006",1
231222,"SONBHADRA","24.138639999999999","82.778130000000004",1
231306,"MIRZAPUR","25.1048640","82.8677560",2
230125,"PRATAPGARH","21.2354300","81.3154545",1
230125,"PRATAPGARH","21.1554200","81.4654400",1
230301,"PRATAPGARH","21.6518180","81.5165160",1
230301,"PRATAPGARH","21.0251280","81.2101420",1
230129,"PRATAPGARH","21.6779680","81.8898700",0
230503,"PRATAPGARH","21.5241000","81.5640000",1
230204,"PRATAPGARH","21.4548000","81.3654000",1
230204,"PRATAPGARH","21.4548000","81.3654000",1
230204,"PRATAPGARH","21.4548000","81.3654000",1
230204,"PRATAPGARH","21.4548000","81.5454000",1
230204,"PRATAPGARH","21.4548000","81.3654000",1
230204,"PRATAPGARH","21.4548000","81.3654000",1
230132,"PRATAPGARH","21.4548000","81.3654000",3
230132,"PRATAPGARH","21.4548000","81.3654000",3
230132,"PRATAPGARH","21.4548000","81.3654000",3
230403,"PRATAPGARH","21.5646850","81.9500000",0
230403,"PRATAPGARH","21.2654000","81.3654000",0
230402,"PRATAPGARH","21.2546000","81.6470000",2
230402,"PRATAPGARH","21.2220000","81.6470000",2
230402,"PRATAPGARH","21.2548000","81.5469000",2
230304,"PRATAPGARH","21.2514555","81.5615152",2
230304,"PRATAPGARH","21.5185240","81.5298220",2
230139,"PRATAPGARH","21.4548000","81.3654000",3
230139,"PRATAPGARH","21.6485000","81.3654000",3
230139,"PRATAPGARH","21.4548000","81.3654000",3
230139,"PRATAPGARH","21.4548000","81.3654000",3
230141,"PRATAPGARH","21.2654000","81.6470000",2
230141,"PRATAPGARH","21.2548000","81.3654000",2
230141,"PRATAPGARH","21.2654000","81.3654000",2
232110,"CHANDAULI","25.27646","83.033450000000002",1
232103,"CHANDAULI","25.3187700","83.1190000",4
232103,"CHANDAULI","25.2810000","83.1190000",4
232104,"CHANDAULI","25.3100000","83.2500000",4
232104,"CHANDAULI","25.2810000","83.2577000",4
232104,"CHANDAULI","25.2810000","83.2577000",4
232104,"CHANDAULI","25.2810000","83.2577000",4
232104,"CHANDAULI","25.260470000000002","83.264539999999997",4
221104,"VARANASI","25.2810000","83.2577000",2
221104,"VARANASI","25.4900000","83.0100000",2
221104,"VARANASI","25.4939100","83.0128500",2
221104,"VARANASI","25.4939100","83.0128500",2
221104,"VARANASI","25.4939100","83.0128500",2
221112,"VARANASI","25.4939100","83.0128500",1
221112,"VARANASI","25.4939100","83.0128500",1
221101,"VARANASI","25.4939100","83.0128500",0
221101,"VARANASI","25.4939100","83.0128500",0
221101,"VARANASI","25.4939100","83.0128500",0
221101,"VARANASI","25.4939100","83.0128500",0
221005,"VARANASI","25.2810000","83.1190000",76
232106,"CHANDAULI","28.3880000","83.3770000",1
