Pincode,Warehouse,Allocation,Demand,Distance,WeightedCost
302003,SOUTH,1.0,15,224.209627013774,3363.14440520661
302005,SOUTH,1.0,1,229.258193191194,229.258193191194
302006,SOUTH,1.0,17,226.485074300114,3850.246263101938
302004,SOUTH,1.0,69,229.724819331671,15851.0125338853
302029,SOUTH,1.0,37,239.65927771084,8867.39327530108
302020,SOUTH,1.0,111,232.870190891034,25848.591188904775
302033,SOUTH,1.0,31,239.926267578147,7437.714294922556
302021,SOUTH,1.0,75,231.033195054034,17327.48962905255
303901,SOUTH,1.0,4,247.89194341985,991.5677736794
322236,SOUTH,1.0,2,344.652098728387,689.304197456774
322021,SOUTH,1.0,2,293.227164447668,586.454328895336
334004,SOUTH,1.0,4,386.659504862386,1546.638019449544
333028,SOUTH,1.0,1,163.256617132211,163.256617132211
342001,SOUTH,1.0,53,483.594279909412,25630.496835198835
342301,SOUTH,1.0,4,500.970436055973,2003.881744223892
341306,SOUTH,1.0,4,293.21653247201,1172.86612988804
306709,SOUTH,1.0,1,518.257324176513,518.257324176513
335512,SOUTH,1.0,4,308.525073111751,1234.100292447004
335513,SOUTH,1.0,2,308.842347621598,617.684695243196
600002,BENGALURU URBAN,1.0,29,291.631690670851,8457.31902945468
600008,BENGALURU URBAN,1.0,26,290.82215895037,7561.37613270962
631004,BENGALURU URBAN,1.0,1,230.191693347674,230.191693347674
632406,BENGALURU URBAN,1.0,6,168.023226360404,1008.1393581624241
632508,BENGALURU URBAN,1.0,1,193.457266412065,193.457266412065
632403,BENGALURU URBAN,1.0,6,191.297789121348,1147.786734728088
603001,BENGALURU URBAN,1.0,16,261.88998688484,4190.23979015744
603310,BENGALURU URBAN,1.0,2,254.248714462271,508.497428924542
600028,BENGALURU URBAN,1.0,96,310.920973462385,29848.41345238896
600017,BENGALURU URBAN,1.0,86,288.167997087111,24782.447749491548
600107,BENGALURU URBAN,1.0,32,283.126446996741,9060.046303895711
600093,BENGALURU URBAN,1.0,50,284.618384374396,14230.919218719799
600082,BENGALURU URBAN,1.0,64,286.793693454654,18354.796381097854
600011,BENGALURU URBAN,1.0,58,286.311309245348,16606.055936230186
600012,BENGALURU URBAN,1.0,39,289.817187894294,11302.870327877466
600003,BENGALURU URBAN,1.0,15,291.771337960214,4376.57006940321
600016,BENGALURU URBAN,1.0,44,279.648746644289,12304.544852348718
600032,BENGALURU URBAN,1.0,36,285.218799407697,10267.876778677093
600036,BENGALURU URBAN,1.0,24,287.453690185631,6898.888564455144
600089,BENGALURU URBAN,1.0,41,282.663151397414,11589.189207293975
600061,BENGALURU URBAN,1.0,85,306.14237499635,26022.10187468975
600041,BENGALURU URBAN,1.0,139,289.868088170771,40291.66425573717
600096,BENGALURU URBAN,1.0,84,288.613577538274,24243.540513215015
600115,BENGALURU URBAN,1.0,26,288.882425125904,7510.943053273503
600113,BENGALURU URBAN,1.0,12,288.447297318407,3461.367567820884
600009,BENGALURU URBAN,1.0,1,293.363044359004,293.363044359004
600001,BENGALURU URBAN,1.0,58,292.654382317306,16973.95417440375
600013,BENGALURU URBAN,1.0,29,294.291100149517,8534.441904335992
600081,BENGALURU URBAN,1.0,31,294.967424305213,9143.990153461604
631501,BENGALURU URBAN,1.0,31,230.270386471753,7138.381980624343
631209,BENGALURU URBAN,1.0,6,236.671400048821,1420.028400292926
500067,HYDERABAD,1.0,26,8.26176087474994,214.80578274349847
515721,BENGALURU URBAN,1.0,1,184.51950800921,184.51950800921
515003,BENGALURU URBAN,1.0,1,189.066896619789,189.066896619789
515801,BENGALURU URBAN,1.0,18,250.301490060313,4505.426821085634
517001,BENGALURU URBAN,1.0,38,166.31529229538,6319.98110722444
517325,BENGALURU URBAN,1.0,34,121.026488639572,4114.900613745448
516227,BENGALURU URBAN,1.0,12,256.325600359403,3075.907204312836
516001,BENGALURU URBAN,1.0,30,209.150223375559,6274.50670126677
516504,BENGALURU URBAN,1.0,1,190.121151378884,190.121151378884
515134,BENGALURU URBAN,1.0,7,139.248202788878,974.737419522146
515301,BENGALURU URBAN,1.0,3,116.829137038658,350.487411115974
515122,BENGALURU URBAN,1.0,2,119.31084116484,238.62168232968
518302,HYDERABAD,1.0,2,240.042683831978,480.085367663956
518301,HYDERABAD,1.0,13,240.956262073658,3132.431406957554
518380,HYDERABAD,1.0,2,252.304007868331,504.608015736662
518006,HYDERABAD,1.0,6,191.067440831086,1146.404644986516
518002,HYDERABAD,1.0,45,188.630006076972,8488.35027346374
518401,HYDERABAD,1.0,5,188.308435983812,941.5421799190599
518123,MUMBAI SUBURBAN,1.0,0,715.172175118983,0.0
516360,BENGALURU URBAN,1.0,52,226.704537133315,11788.63593093238
516390,HYDERABAD,1.0,12,227.058583542882,2724.703002514584
517192,BENGALURU URBAN,1.0,1,178.211827023848,178.211827023848
517588,BENGALURU URBAN,1.0,5,263.022503748117,1315.112518740585
517584,SOUTH,1.0,0,1699.73995794465,0.0
517526,BENGALURU URBAN,1.0,2,226.060987056264,452.121974112528
517505,BENGALURU URBAN,1.0,2,146.273479454515,292.54695890903
517502,BENGALURU URBAN,1.0,44,214.062305968688,9418.741462622273
517507,BENGALURU URBAN,1.0,35,213.243088732403,7463.508105634105
517501,BENGALURU URBAN,1.0,122,212.783941359596,25959.640845870712
534201,HYDERABAD,1.0,13,334.754317648727,4351.806129433451
534202,HYDERABAD,1.0,27,334.760633297993,9038.537099045812
534260,HYDERABAD,1.0,13,356.763170525987,4637.921216837831
534211,HYDERABAD,1.0,17,345.639673058344,5875.874441991848
534216,HYDERABAD,1.0,2,296.460528122923,592.921056245846
534467,HYDERABAD,1.0,1,273.734706492362,273.734706492362
522004,HYDERABAD,1.0,26,256.059734892041,6657.553107193065
522001,HYDERABAD,1.0,48,262.435805945311,12596.918685374929
522007,HYDERABAD,1.0,51,239.455684880578,12212.239928909477
522003,HYDERABAD,1.0,10,260.043125395881,2600.43125395881
522509,HYDERABAD,1.0,1,243.540360406201,243.540360406201
521328,HYDERABAD,1.0,1,312.495158346079,312.495158346079
521130,HYDERABAD,1.0,1,303.872061790037,303.872061790037
521002,HYDERABAD,1.0,11,311.845766604413,3430.3034326485426
521001,HYDERABAD,1.0,13,310.841688534331,4040.941950946303
521356,HYDERABAD,1.0,1,296.354641103585,296.354641103585
522415,HYDERABAD,1.0,7,154.612625436375,1082.288378054625
524002,BENGALURU URBAN,1.0,51,310.334427292127,15827.055791898476
524005,BENGALURU URBAN,1.0,4,311.774287281676,1247.097149126704
524303,BENGALURU URBAN,1.0,1,277.645551438208,277.645551438208
523155,HYDERABAD,1.0,3,266.097507929721,798.292523789163
523187,HYDERABAD,1.0,4,266.109038263356,1064.436153053424
523105,HYDERABAD,1.0,5,288.831773193759,1444.158865968795
523113,HYDERABAD,1.0,2,287.691403027794,575.382806055588
523002,HYDERABAD,1.0,24,268.683332788065,6448.3999869135605
523301,HYDERABAD,1.0,5,478.139359684069,2390.696798420345
523001,HYDERABAD,1.0,43,271.944425048393,11693.610277080898
534316,HYDERABAD,1.0,1,323.801128433876,323.801128433876
534101,HYDERABAD,1.0,10,327.895813326676,3278.95813326676
534350,HYDERABAD,1.0,5,344.815523603045,1724.077618015225
522311,HYDERABAD,1.0,2,274.722267964885,549.44453592977
522212,HYDERABAD,1.0,2,213.42219005959,426.84438011918
522259,HYDERABAD,1.0,8,215.2369408467,1721.8955267736
522308,HYDERABAD,1.0,2,259.533596663662,519.067193327324
522265,HYDERABAD,1.0,4,292.955199416162,1171.820797664648
522202,HYDERABAD,1.0,6,266.548920692261,1599.293524153566
520008,HYDERABAD,1.0,47,251.345521983426,11813.239533221022
521137,HYDERABAD,1.0,16,256.812737759077,4109.003804145232
520001,HYDERABAD,1.0,22,244.906238369755,5387.9372441346095
533222,HYDERABAD,1.0,3,506.524164605524,1519.572493816572
533220,HYDERABAD,1.0,1,400.379075529643,400.379075529643
533201,HYDERABAD,1.0,14,382.294104426619,5352.117461972666
533211,HYDERABAD,1.0,1,224.711257016217,224.711257016217
533252,HYDERABAD,1.0,1,366.083252805782,366.083252805782
533240,HYDERABAD,1.0,1,371.18319447437,371.18319447437
531031,HYDERABAD,1.0,2,472.411467016308,944.822934032616
531020,HYDERABAD,1.0,6,485.635443722625,2913.81266233575
533003,HYDERABAD,1.0,48,399.568242921829,19179.27566024779
533006,HYDERABAD,1.0,11,397.314898423314,4370.463882656454
533002,HYDERABAD,1.0,17,398.91680620383,6781.58570546511
533004,HYDERABAD,1.0,23,397.923257361147,9152.234919306382
533001,HYDERABAD,1.0,14,398.432200591764,5578.050808284696
533432,HYDERABAD,1.0,2,391.254203332214,782.508406664428
535501,HYDERABAD,1.0,6,539.905757590479,3239.434545542874
533101,HYDERABAD,1.0,42,350.907715557442,14738.124053412563
533125,HYDERABAD,1.0,6,351.450482195219,2108.702893171314
533105,HYDERABAD,1.0,13,350.396130954313,4555.149702406069
533106,HYDERABAD,1.0,6,353.009420506661,2118.056523039966
533307,HYDERABAD,1.0,2,370.842365863019,741.684731726038
532455,HYDERABAD,1.0,1,586.270686038286,586.270686038286
532001,HYDERABAD,1.0,27,577.992555265427,15605.798992166528
530003,HYDERABAD,1.0,24,512.038698225989,12288.928757423737
530002,HYDERABAD,1.0,52,508.22766426486,26427.83854177272
530009,HYDERABAD,1.0,14,500.139828426475,7001.95759797065
530041,HYDERABAD,1.0,32,513.895880500598,16444.668176019135
530012,HYDERABAD,1.0,22,496.31969612063,10919.03331465386
530026,HYDERABAD,1.0,33,497.859129967982,16429.351288943406
530004,HYDERABAD,1.0,11,506.572122286972,5572.293345156691
530011,HYDERABAD,1.0,27,501.928832247004,13552.078470669108
530007,HYDERABAD,1.0,31,504.387901660099,15636.024951463069
530032,HYDERABAD,1.0,23,491.949447529281,11314.837293173463
786184,24 PARAGANAS NORTH,1.0,1,859.237211739873,859.237211739873
786004,24 PARAGANAS NORTH,1.0,4,834.919653658078,3339.678614632312
786001,24 PARAGANAS NORTH,1.0,45,837.726457219934,37697.69057489703
782001,24 PARAGANAS NORTH,1.0,11,589.245406683404,6481.699473517444
785010,24 PARAGANAS NORTH,1.0,2,708.79271817178,1417.58543634356
785634,24 PARAGANAS NORTH,1.0,5,734.975106744033,3674.875533720165
785001,24 PARAGANAS NORTH,1.0,33,708.426272870542,23378.067004727887
785640,24 PARAGANAS NORTH,1.0,23,738.252487987872,16979.807223721054
785686,24 PARAGANAS NORTH,1.0,6,789.695518365193,4738.173110191158
783126,24 PARAGANAS NORTH,1.0,2,420.059388921087,840.118777842174
781016,24 PARAGANAS NORTH,1.0,12,506.88356200939,6082.60274411268
781007,24 PARAGANAS NORTH,1.0,35,509.097014806478,17818.39551822673
781026,24 PARAGANAS NORTH,1.0,17,513.614888523808,8731.453104904735
781020,SOUTH,1.0,16,6939.78536064139,111036.56577026224
781171,24 PARAGANAS NORTH,1.0,13,512.815278934746,6666.598626151697
781040,24 PARAGANAS NORTH,1.0,8,503.661737291644,4029.293898333152
781031,24 PARAGANAS NORTH,1.0,10,505.16323514346,5051.6323514345995
781017,24 PARAGANAS NORTH,1.0,18,493.909775781944,8890.375964074992
781101,24 PARAGANAS NORTH,1.0,4,511.747740139556,2046.990960558224
781011,24 PARAGANAS NORTH,1.0,25,508.911894497643,12722.797362441075
781128,24 PARAGANAS NORTH,1.0,1,472.220790164805,472.220790164805
781012,24 PARAGANAS NORTH,1.0,20,503.147896457869,10062.957929157381
781353,24 PARAGANAS NORTH,1.0,2,481.151802039936,962.303604079872
788710,24 PARAGANAS NORTH,1.0,8,465.169490754033,3721.355926032264
788004,24 PARAGANAS NORTH,1.0,11,502.323128920883,5525.554418129713
788013,24 PARAGANAS NORTH,1.0,1,502.323128920883,502.323128920883
788003,24 PARAGANAS NORTH,1.0,6,502.323128920883,3013.938773525298
784001,24 PARAGANAS NORTH,1.0,32,617.286988289418,19753.183625261376
851116,24 PARAGANAS NORTH,1.0,2,374.433934391505,748.86786878301
846004,24 PARAGANAS NORTH,1.0,17,545.615529799344,9275.464006588849
846001,24 PARAGANAS NORTH,1.0,12,451.715051469038,5420.580617628456
845412,24 PARAGANAS NORTH,1.0,1,528.34152418217,528.34152418217
847239,24 PARAGANAS NORTH,1.0,1,462.814221165996,462.814221165996
842001,24 PARAGANAS NORTH,1.0,39,481.817046415246,18790.864810194595
843130,MUMBAI SUBURBAN,1.0,0,1481.66903851351,0.0
854105,24 PARAGANAS NORTH,1.0,18,319.348431017434,5748.271758313812
854301,24 PARAGANAS NORTH,1.0,24,347.197295813748,8332.735099529951
854327,24 PARAGANAS NORTH,1.0,1,366.590608306578,366.590608306578
854330,24 PARAGANAS NORTH,1.0,2,358.962469976827,717.924939953654
852107,24 PARAGANAS NORTH,1.0,2,391.863866264694,783.727732529388
848205,24 PARAGANAS NORTH,1.0,1,435.016496895609,435.016496895609
841441,24 PARAGANAS NORTH,1.0,1,574.801765771257,574.801765771257
841437,24 PARAGANAS NORTH,1.0,2,607.59366838472,1215.18733676944
824127,MUMBAI SUBURBAN,1.0,2,271.708661980266,543.417323960532
812001,24 PARAGANAS NORTH,1.0,24,311.696900914258,7480.7256219421915
812004,24 PARAGANAS NORTH,1.0,2,310.599702100801,621.199404201602
813214,24 PARAGANAS NORTH,1.0,6,311.433309615913,1868.599857695478
802136,24 PARAGANAS NORTH,1.0,3,532.980997232318,1598.942991696954
823002,24 PARAGANAS NORTH,1.0,2,425.202548065671,850.405096131342
823001,MUMBAI SUBURBAN,1.0,52,4973.91850763575,258643.762397059
824234,SOUTH,1.0,0,880.156700579507,0.0
804408,24 PARAGANAS NORTH,1.0,7,441.367494024047,3089.572458168329
811202,24 PARAGANAS NORTH,1.0,1,350.749870090659,350.749870090659
811201,24 PARAGANAS NORTH,1.0,15,350.425706289662,5256.38559434493
803101,24 PARAGANAS NORTH,1.0,11,396.757766615949,4364.335432775439
803212,24 PARAGANAS NORTH,1.0,2,417.425682365814,834.851364731628
803215,24 PARAGANAS NORTH,1.0,3,406.494171956666,1219.482515869998
803109,24 PARAGANAS NORTH,1.0,3,476.57016156554,1429.71048469662
800020,24 PARAGANAS NORTH,1.0,94,725.67887497617,68213.81424775999
800026,24 PARAGANAS NORTH,1.0,18,454.621052286072,8183.1789411492955
800006,24 PARAGANAS NORTH,1.0,28,442.346795940614,12385.710286337193
800001,24 PARAGANAS NORTH,1.0,123,459.757126849048,56550.1266024329
800023,24 PARAGANAS NORTH,1.0,41,455.673752851207,18682.623866899485
800011,24 PARAGANAS NORTH,1.0,6,306.34540302486,1838.07241814916
800010,24 PARAGANAS NORTH,1.0,6,461.535384823462,2769.212308940772
800014,24 PARAGANAS NORTH,1.0,63,460.729672960919,29025.969396537897
801103,24 PARAGANAS NORTH,1.0,9,474.689734711664,4272.207612404976
495001,HYDERABAD,1.0,58,641.407608648981,37201.6413016409
495220,HYDERABAD,1.0,1,631.965768816082,631.965768816082
495004,HYDERABAD,1.0,14,640.887621060869,8972.426694852167
495555,24 PARAGANAS NORTH,1.0,2,629.478280678272,1258.956561356544
495677,24 PARAGANAS NORTH,1.0,20,644.528478310893,12890.569566217859
490011,HYDERABAD,1.0,8,518.701401158232,4149.611209265856
490023,HYDERABAD,1.0,11,514.231748268674,5656.549230955414
490006,HYDERABAD,1.0,37,494.908351098341,18311.608990638615
490020,HYDERABAD,1.0,29,496.788130660721,14406.855789160909
496242,24 PARAGANAS NORTH,1.0,2,478.714439966943,957.428879933886
492101,HYDERABAD,1.0,3,522.68297388417,1568.04892165251
492001,HYDERABAD,1.0,121,535.898134158867,64843.67423322291
110095,SOUTH,1.0,80,19.2780710477181,1542.245683817448
110032,SOUTH,1.0,115,19.261612814316,2215.08547364634
110053,SOUTH,1.0,70,20.3549719789809,1424.848038528663
110092,SOUTH,1.0,326,20.3581047144975,6636.742136926185
110054,SOUTH,1.0,27,15.3602741508631,414.7274020733037
110033,SOUTH,1.0,49,21.7247755531754,1064.5140021055947
110082,SOUTH,1.0,4,29.171065231837,116.684260927348
110083,SOUTH,1.0,4,24.6905013139123,98.7620052556492
110009,SOUTH,1.0,92,20.5244103583492,1888.2457529681265
110089,SOUTH,1.0,65,24.8163769630525,1613.0645025984127
110086,SOUTH,1.0,54,23.5108190203536,1269.5842270990945
110001,SOUTH,1.0,44,10.2972688975472,453.0798314920768
110006,SOUTH,1.0,39,13.8989531861982,542.0591742617298
110002,SOUTH,1.0,37,11.6395973130134,430.66510058149584
110055,SOUTH,1.0,25,10.8300322846208,270.75080711552005
110005,SOUTH,1.0,64,15.6984434152143,1004.7003785737152
110012,SOUTH,1.0,22,13.8227728254763,304.1010021604786
110008,SOUTH,1.0,77,14.4225982863269,1110.5400680471714
110060,SOUTH,1.0,46,12.9136308625995,594.027019679577
110020,SOUTH,1.0,14,6.22992945198662,87.21901232781268
110019,SOUTH,1.0,182,3.35387927113865,610.4060273472343
110025,SOUTH,1.0,117,7.16063067121101,837.7937885316882
110062,SOUTH,1.0,57,1.37049528819885,78.11823142733445
110024,SOUTH,1.0,79,5.1405178923052,406.1009134921108
110049,SOUTH,1.0,72,4.58684291117748,330.25268960477854
110017,SOUTH,1.0,193,2.31794901630311,447.36416014650024
110065,SOUTH,1.0,57,4.35518682344859,248.24564893656964
110010,SOUTH,1.0,53,11.1442674701529,590.6461759181037
110029,SOUTH,1.0,49,4.60135307563533,225.46630070613114
110021,SOUTH,1.0,54,7.12206789665221,384.59166641921934
110023,SOUTH,1.0,40,5.22505497032033,209.0021988128132
110037,SOUTH,1.0,23,13.0898604982013,301.0667914586299
110022,SOUTH,1.0,28,6.96432653063537,195.00114285779037
110070,SOUTH,1.0,162,5.37802541446048,871.2401171425978
110071,SOUTH,1.0,10,21.5964987959146,215.964987959146
110028,SOUTH,1.0,14,14.3273558480339,200.5829818724746
110018,SOUTH,1.0,197,17.8770699330023,3521.782776801453
110058,SOUTH,1.0,122,17.1996749341061,2098.360341960944
110087,SOUTH,1.0,70,20.2655544899662,1418.588814297634
110015,SOUTH,1.0,100,16.5514702211607,1655.1470221160698
380054,MUMBAI SUBURBAN,1.0,63,437.383284056176,27555.14689553909
380061,MUMBAI SUBURBAN,1.0,50,439.913593445746,21995.6796722873
380015,MUMBAI SUBURBAN,1.0,211,436.157111938122,92029.15061894374
380063,MUMBAI SUBURBAN,1.0,1,435.605516845859,435.605516845859
380024,MUMBAI SUBURBAN,1.0,8,435.005089547111,3480.040716376888
380004,MUMBAI SUBURBAN,1.0,24,436.418776115186,10474.050626764463
382330,MUMBAI SUBURBAN,1.0,24,439.806607276186,10555.358574628464
382345,MUMBAI SUBURBAN,1.0,12,438.215683998849,5258.588207986188
382475,MUMBAI SUBURBAN,1.0,6,441.243892149472,2647.463352896832
380001,MUMBAI SUBURBAN,1.0,15,435.834703100607,6537.520546509105
380008,MUMBAI SUBURBAN,1.0,47,431.952379503034,20301.7618366426
380028,MUMBAI SUBURBAN,1.0,4,431.740889992576,1726.963559970304
382445,MUMBAI SUBURBAN,1.0,12,427.15926480444,5125.91117765328
382016,MUMBAI SUBURBAN,1.0,6,456.862404688876,2741.174428133256
382041,MUMBAI SUBURBAN,1.0,2,459.338465656263,918.676931312526
382481,MUMBAI SUBURBAN,1.0,75,446.100614414841,33457.546081113076
384265,MUMBAI SUBURBAN,1.0,7,531.323457133424,3719.2641999339676
365455,MUMBAI SUBURBAN,1.0,1,334.67589818617,334.67589818617
364001,MUMBAI SUBURBAN,1.0,23,317.364686679861,7299.387793636803
364006,MUMBAI SUBURBAN,1.0,1,305.226570481905,305.226570481905
571250,BENGALURU URBAN,1.0,1,198.527671745775,198.527671745775
571217,BENGALURU URBAN,1.0,1,200.683312671148,200.683312671148
563115,BENGALURU URBAN,1.0,7,71.8648069678342,503.0536487748394
563118,BENGALURU URBAN,1.0,2,73.496984937215,146.99396987443
563126,MUMBAI SUBURBAN,1.0,0,923.733291491322,0.0
563160,BENGALURU URBAN,1.0,1,39.7958193091573,39.7958193091573
563121,BENGALURU URBAN,1.0,1,81.1151088390286,81.1151088390286
571430,BENGALURU URBAN,1.0,2,83.7425561806944,167.4851123613888
571401,BENGALURU URBAN,1.0,26,87.55952787653,2276.5477247897797
571402,BENGALURU URBAN,1.0,1,86.3429493115984,86.3429493115984
571432,BENGALURU URBAN,1.0,1,90.0092631505945,90.0092631505945
571434,BENGALURU URBAN,1.0,1,110.137137707759,110.137137707759
574144,BENGALURU URBAN,1.0,4,285.312797413177,1141.251189652708
575017,BENGALURU URBAN,1.0,5,294.592407145566,1472.9620357278302
574141,BENGALURU URBAN,1.0,7,295.247286139397,2066.7310029757787
575004,BENGALURU URBAN,1.0,23,297.075591884543,6832.738613344489
575025,BENGALURU URBAN,1.0,3,302.264734808558,906.794204425674
570019,BENGALURU URBAN,1.0,29,121.89318962442,3534.90249910818
570006,BENGALURU URBAN,1.0,4,125.852910057942,503.411640231768
570017,BENGALURU URBAN,1.0,42,124.541501299465,5230.74305457753
570018,BENGALURU URBAN,1.0,10,127.145681670582,1271.4568167058198
571187,BENGALURU URBAN,1.0,1,174.074171560425,174.074171560425
571110,BENGALURU URBAN,1.0,1,107.644807902171,107.644807902171
571111,BENGALURU URBAN,1.0,8,158.037703711681,1264.301629693448
571316,BENGALURU URBAN,1.0,1,100.159420238215,100.159420238215
571301,BENGALURU URBAN,1.0,5,134.156173807958,670.78086903979
574102,BENGALURU URBAN,1.0,2,290.802692155467,581.605384310934
574201,BENGALURU URBAN,1.0,9,258.950949013245,2330.558541119205
574203,BENGALURU URBAN,1.0,6,260.730802503171,1564.384815019026
577544,BENGALURU URBAN,1.0,1,234.407728949214,234.407728949214
577201,BENGALURU URBAN,1.0,43,243.271728049004,10460.684306107172
572214,BENGALURU URBAN,1.0,2,24.1401176707747,48.2802353415494
572107,BENGALURU URBAN,1.0,6,69.1474041453439,414.8844248720634
572105,BENGALURU URBAN,1.0,3,66.4861227621645,199.4583682864935
688001,BENGALURU URBAN,1.0,2,406.554456975656,813.108913951312
688007,BENGALURU URBAN,1.0,2,404.459903568636,808.919807137272
688538,BENGALURU URBAN,1.0,2,397.826041436781,795.652082873562
688002,BENGALURU URBAN,1.0,2,407.376517888985,814.75303577797
688008,BENGALURU URBAN,1.0,1,403.241643824313,403.241643824313
688534,BENGALURU URBAN,1.0,8,405.458628641813,3243.669029134504
688524,BENGALURU URBAN,1.0,16,385.622534379049,6169.960550064784
683101,BENGALURU URBAN,1.0,23,341.613793898814,7857.117259672722
683502,BENGALURU URBAN,1.0,4,345.849341230966,1383.397364923864
683112,BENGALURU URBAN,1.0,7,342.554925889918,2397.884481229426
683574,BENGALURU URBAN,1.0,7,332.178791797888,2325.2515425852157
683517,BENGALURU URBAN,1.0,8,349.000564311093,2792.004514488744
686663,BENGALURU URBAN,1.0,3,353.259136044947,1059.7774081348412
683547,BENGALURU URBAN,1.0,4,337.051163734963,1348.204654939852
683543,BENGALURU URBAN,1.0,1,334.716241966657,334.716241966657
686692,BENGALURU URBAN,1.0,6,334.326791229374,2005.960747376244
682027,BENGALURU URBAN,1.0,6,352.666368690898,2115.998212145388
682018,BENGALURU URBAN,1.0,31,356.752339893269,11059.32253669134
682017,BENGALURU URBAN,1.0,42,355.85320626147,14945.83466298174
682025,BENGALURU URBAN,1.0,25,354.664823180753,8866.620579518825
682036,BENGALURU URBAN,1.0,27,358.990041861526,9692.731130261202
682015,BENGALURU URBAN,1.0,4,360.565716183255,1442.26286473302
682038,BENGALURU URBAN,1.0,12,358.72130753023,4304.65569036276
682031,BENGALURU URBAN,1.0,6,358.28883101195,2149.7329860717
682301,BENGALURU URBAN,1.0,49,358.585425453972,17570.68584724463
682310,BENGALURU URBAN,1.0,4,351.315958438527,1405.263833754108
682023,BENGALURU URBAN,1.0,14,353.87772481084,4954.28814735176
682002,BENGALURU URBAN,1.0,21,360.138456765197,7562.9075920691375
682505,BENGALURU URBAN,1.0,2,353.917642604873,707.835285209746
682005,BENGALURU URBAN,1.0,31,363.470700828849,11267.591725694318
685583,BENGALURU URBAN,1.0,3,354.575488652695,1063.726465958085
680307,BENGALURU URBAN,1.0,15,322.8068929584,4842.103394376
680689,BENGALURU URBAN,1.0,1,319.967130238706,319.967130238706
680122,BENGALURU URBAN,1.0,1,326.953342817532,326.953342817532
680703,BENGALURU URBAN,1.0,3,324.3713272833,973.1139818499
680667,BENGALURU URBAN,1.0,1,340.270331843192,340.270331843192
680685,BENGALURU URBAN,1.0,1,331.498659102266,331.498659102266
680661,BENGALURU URBAN,1.0,1,325.741907711589,325.741907711589
680562,BENGALURU URBAN,1.0,3,317.418000518041,952.2540015541231
686015,BENGALURU URBAN,1.0,4,388.010716511627,1552.042866046508
686002,BENGALURU URBAN,1.0,6,388.817345954273,2332.904075725638
686003,BENGALURU URBAN,1.0,1,390.665851623498,390.665851623498
686561,BENGALURU URBAN,1.0,3,383.26200507489,1149.7860152246699
686013,BENGALURU URBAN,1.0,8,392.840361153751,3142.722889230008
686005,BENGALURU URBAN,1.0,3,389.832537223734,1169.4976116712019
686653,BENGALURU URBAN,1.0,1,364.066668067933,364.066668067933
686572,BENGALURU URBAN,1.0,4,376.696172192872,1506.784688771488
686611,BENGALURU URBAN,1.0,5,377.26058277369,1886.3029138684499
686606,BENGALURU URBAN,1.0,2,381.917624338317,763.835248676634
686143,BENGALURU URBAN,1.0,1,374.150667822349,374.150667822349
690513,BENGALURU URBAN,1.0,1,426.856306136248,426.856306136248
690501,BENGALURU URBAN,1.0,2,437.705573454349,875.411146908698
689624,BENGALURU URBAN,1.0,1,420.531849288791,420.531849288791
690558,BENGALURU URBAN,1.0,2,425.759772635189,851.519545270378
689520,BENGALURU URBAN,1.0,3,419.510951830361,1258.532855491083
689509,BENGALURU URBAN,1.0,3,423.335724959554,1270.007174878662
680506,BENGALURU URBAN,1.0,4,311.936551938242,1247.746207752968
680516,BENGALURU URBAN,1.0,1,311.683791183406,311.683791183406
680555,BENGALURU URBAN,1.0,5,305.467386190245,1527.336930951225
680003,BENGALURU URBAN,1.0,9,308.042177770615,2772.379599935535
680010,BENGALURU URBAN,1.0,5,304.448751993251,1522.2437599662549
679531,BENGALURU URBAN,1.0,7,281.949291463943,1973.645040247601
679532,BENGALURU URBAN,1.0,3,283.594666255721,850.783998767163
680594,BENGALURU URBAN,1.0,1,275.603523867805,275.603523867805
679106,BENGALURU URBAN,1.0,2,277.384872877485,554.76974575497
680604,BENGALURU URBAN,1.0,2,299.207909074058,598.415818148116
680588,BENGALURU URBAN,1.0,3,275.477008234709,826.4310247041269
691551,BENGALURU URBAN,1.0,1,360.364496619576,360.364496619576
689663,BENGALURU URBAN,1.0,1,386.219633314813,386.219633314813
689678,BENGALURU URBAN,1.0,2,414.482339003093,828.964678006186
689698,BENGALURU URBAN,1.0,3,374.302212459843,1122.906637379529
689695,BENGALURU URBAN,1.0,5,376.052350744262,1880.26175372131
690542,BENGALURU URBAN,1.0,1,444.706756605065,444.706756605065
691002,BENGALURU URBAN,1.0,5,462.721873357755,2313.609366788775
691572,BENGALURU URBAN,1.0,5,463.098490640643,2315.492453203215
691011,BENGALURU URBAN,1.0,6,465.216925052435,2791.30155031461
691008,BENGALURU URBAN,1.0,2,462.467688001857,924.935376003714
691579,BENGALURU URBAN,1.0,1,463.744348915754,463.744348915754
691001,BENGALURU URBAN,1.0,17,463.549827553974,7880.347068417558
691013,BENGALURU URBAN,1.0,4,462.978492848419,1851.913971393676
691303,BENGALURU URBAN,1.0,2,466.659629160866,933.319258321732
691304,BENGALURU URBAN,1.0,5,465.336841280704,2326.68420640352
691521,24 PARAGANAS NORTH,1.0,0,1964.64212242295,0.0
689611,BENGALURU URBAN,1.0,2,408.091522032664,816.183044065328
689614,BENGALURU URBAN,1.0,1,235.645525858146,235.645525858146
689506,BENGALURU URBAN,1.0,2,415.973560957248,831.947121914496
